image,raw_loss,raw_loss_mean_50,raw_loss_std_50,low_mean_50,mid_mean_50,high_mean_50,low_std_50,mid_std_50,high_std_50,raw_loss_mean_100,raw_loss_std_100,low_mean_100,mid_mean_100,high_mean_100,low_std_100,mid_std_100,high_std_100,raw_loss_mean_150,raw_loss_std_150,low_mean_150,mid_mean_150,high_mean_150,low_std_150,mid_std_150,high_std_150,raw_loss_mean_200,raw_loss_std_200,low_mean_200,mid_mean_200,high_mean_200,low_std_200,mid_std_200,high_std_200,raw_loss_mean_300,raw_loss_std_300,low_mean_300,mid_mean_300,high_mean_300,low_std_300,mid_std_300,high_std_300,raw_loss_mean_400,raw_loss_std_400,low_mean_400,mid_mean_400,high_mean_400,low_std_400,mid_std_400,high_std_400,raw_loss_mean_500,raw_loss_std_500,low_mean_500,mid_mean_500,high_mean_500,low_std_500,mid_std_500,high_std_500,raw_loss_mean_750,raw_loss_std_750,low_mean_750,mid_mean_750,high_mean_750,low_std_750,mid_std_750,high_std_750,label
members/member_10.png,0.1033008024096489,0.1553045362234115,0.0089396322146058,0.032735276967287,0.0841142237186431,0.1503497958183288,0.0088882986456155,0.0083435364067554,0.0115335332229733,0.1033008024096489,0.0070070466026663,0.0277577396482229,0.0606399662792682,0.1066164746880531,0.0079695312306284,0.0099534932523965,0.0087595004588365,0.0738936737179756,0.0051898271776735,0.0259244032204151,0.0516250692307949,0.0745717212557792,0.0065913400612771,0.0067951325327157,0.0053716730326414,0.0545584186911582,0.0040663457475602,0.0261090938001871,0.0404879376292228,0.0500886254012584,0.0098066655918955,0.0061383452266454,0.0035886035766452,0.0298463273793458,0.0027676583267748,0.0204534940421581,0.0261891838163137,0.0218524560332298,0.0064481035806238,0.0033533875830471,0.0011118862312287,0.0154700567945837,0.0016033558640629,0.0167401582002639,0.0138791613280773,0.0087856044992804,0.0057443575933575,0.0023402883671224,0.0003261115343775,0.0078888162970542,0.0012601757189258,0.0126929124817252,0.0064138974994421,0.0032252932433038,0.0050214026123285,0.0012790772598236,0.0001122523171943,0.0006713403854519,0.0001122281464631,0.001741987420246,0.0002956300741061,0.0001911475119413,0.0006006621406413,3.0079758289502937e-05,4.856919986195862e-05,1
members/member_11.png,0.1324118673801422,0.2204242646694183,0.0084616160020232,0.037451583892107,0.1256116926670074,0.1790002435445785,0.0091846538707613,0.0101940594613552,0.0125167341902852,0.1324118673801422,0.0059781791642308,0.0325157456099987,0.09114570915699,0.1106401830911636,0.0110986782237887,0.0094764493405818,0.0073576611466705,0.0893793478608131,0.0044636377133429,0.0289317984133958,0.0699996203184127,0.0667322054505348,0.0081303007900714,0.008968292735517,0.0053599206730723,0.0630366429686546,0.0041116732172667,0.0265646073967218,0.0583482272922992,0.0443577133119106,0.0062363306060433,0.0070571838878095,0.0030559436418116,0.0350384935736656,0.002802113071084,0.0246985908597707,0.0339240208268165,0.0195009913295507,0.0072570755146443,0.0048487423919141,0.0013820896856486,0.0179158728569746,0.0013009592657908,0.01719824783504,0.0174189787358045,0.0079313088208436,0.0056076403707265,0.0017563911387696,0.0003298558876849,0.0080646434798836,0.0008693864801898,0.0100581403821706,0.0073777306824922,0.0029704077169299,0.0035589060280472,0.0007003955543041,0.0001079530920833,0.0005384243559092,0.0001141318934969,0.0010813953122124,0.0003343067655805,0.0001982239045901,0.000568781630136,3.1884770578471944e-05,7.143744005588815e-05,1
members/member_12.png,0.0555848553776741,0.0916518047451973,0.0066662454046308,0.030538672581315,0.0654364973306655,0.0633395463228225,0.0076169315725564,0.0080573121085762,0.0060838959179818,0.0555848553776741,0.0036373366601765,0.0264156945049762,0.0428221672773361,0.0351250134408474,0.007391061168164,0.0052399146370589,0.0037993574514985,0.038369495421648,0.003325481666252,0.0225341934710741,0.0320512317121028,0.0233633462339639,0.0067493766546249,0.0046662432141602,0.0028223167173564,0.0270544476807117,0.0026821026112884,0.0198430903255939,0.0243947729468345,0.0159156862646341,0.0066870744340121,0.004044524859637,0.0019139858195558,0.0149177554994821,0.0018713191384449,0.0169180799275636,0.0127128362655639,0.0069007654674351,0.0060462756082415,0.0023165747988969,0.00072068820009,0.0079435631632804,0.0015551869291812,0.0127182770520448,0.0068089351989328,0.0029858394991606,0.0062576616182923,0.0016673856880515,0.0002750120183918,0.0042223129421472,0.0009906500345095,0.0081025650724768,0.0031138455960899,0.0011256369762122,0.0040050353854894,0.000669129891321,8.144078310579062e-05,0.0006264911498874,0.0003389771154616,0.0021304283291101,0.0001713918463792,0.00010241761629,0.0013118837960064,2.8825212211813778e-05,2.7483623853186145e-05,1
members/member_13.png,0.1108196005225181,0.1753584891557693,0.0085510378703475,0.0325445234775543,0.0908609554171562,0.1701404899358749,0.0089099342003464,0.0069586327299475,0.0122778983786702,0.1108196005225181,0.0059516299515962,0.0290234610438346,0.0734255313873291,0.1043543517589569,0.0092362146824598,0.0097106350585818,0.0096620162948966,0.0768704637885093,0.0039209704846143,0.0253894943743944,0.0556993782520294,0.0705879405140876,0.0080714840441942,0.0068503995425999,0.0052998778410255,0.0565780363976955,0.0035114772617816,0.0225199982523918,0.0449913404881954,0.0486896000802516,0.007336099166423,0.0067908302880823,0.0047759325243532,0.0328623242676258,0.0027738099452108,0.0181536842137575,0.0305441096425056,0.0244463067501783,0.0062924660742282,0.0047042621299624,0.0022667341399937,0.0174083951860666,0.0017470547463744,0.0142099000513553,0.0193473454564809,0.0109364436939358,0.0054148696362972,0.0036715304013341,0.0006770536419935,0.0087587665766477,0.0012722255196422,0.0104759410023689,0.0106421466916799,0.0042475378140807,0.0047437986359,0.0025346453767269,0.0001867909304564,0.0007548744324594,0.0001571562897879,0.0020606231410056,0.0006939310696907,0.0002316232566954,0.0009700711816549,6.351724732667208e-05,4.6980014303699136e-05,1
members/member_14.png,0.0666558966040611,0.1140070557594299,0.006494834087789,0.034059289842844,0.0738879889249801,0.0908266603946685,0.0081676905974745,0.0082060005515813,0.0069656907580792,0.0666558966040611,0.0048042018897831,0.0262203738093376,0.0452641099691391,0.0498697757720947,0.0064932480454444,0.0064125568605959,0.0059067644178867,0.0442508123815059,0.0037940118927508,0.0220637470483779,0.0347644425928592,0.032910656183958,0.0063036628998816,0.0052333734929561,0.0032523709814995,0.0316521264612674,0.0030369381420314,0.0224687773734331,0.0256097428500652,0.0210403352975845,0.0066570271737873,0.0043333140201866,0.0015978988958522,0.0172588173300027,0.0020313768181949,0.0217232592403888,0.0154973939061164,0.0084340181201696,0.0069037051871418,0.0025199269875884,0.0004195976362098,0.00916304346174,0.0012600283371284,0.0175759606063365,0.0074843852780759,0.00332294520922,0.0079570095986127,0.0013732729712501,0.0001526637788629,0.0050076059997081,0.0008791167638264,0.0157082751393318,0.0031766113825142,0.001229575369507,0.0070234420709311,0.0007461029454134,5.765000241808593e-05,0.0006991632981225,0.0001715277612674,0.0036036663223057,0.0001619446993572,0.0001079207067959,0.001684415503405,2.8978529371670447e-05,3.6964891478419304e-05,1
members/member_15.png,0.0880927294492721,0.1495957523584365,0.0085899569094181,0.0391454175114631,0.1122447550296783,0.1353647857904434,0.0096801137551665,0.0116951847448945,0.0092345587909221,0.0880927294492721,0.0061949188821017,0.0367697812616825,0.0779953598976135,0.0702326297760009,0.0101444004103541,0.0096152052283287,0.0046371035277843,0.0593830123543739,0.0032913414761424,0.0320122800767421,0.0580599121749401,0.0428441613912582,0.0079487534239888,0.0068844533525407,0.0040870606899261,0.042319156229496,0.0032219332642853,0.0329649783670902,0.0429284796118736,0.0265954155474901,0.0089935204014182,0.0061663216911256,0.0026214860845357,0.0231458954513072,0.0023461845703423,0.0293214134871959,0.022422345355153,0.0107055008411407,0.0073869004845619,0.0030575585551559,0.0007887140964157,0.0130736958235502,0.0015012470539659,0.0239144228398799,0.0110456384718418,0.0042101014405488,0.0067840996198356,0.0014219391159713,0.0002361035294597,0.0069345575757324,0.0009716061758808,0.0153395319357514,0.0042801876552402,0.0015711187152191,0.0048276423476636,0.0007317290874198,0.0001015191664919,0.0005812137387692,0.0002321631181985,0.0021635596640408,0.0001923453382914,0.0001330833911197,0.0009212407749146,2.4267155822599307e-05,6.115029100328684e-05,1
members/member_16.png,0.0949249565601348,0.1428779810667038,0.0079431040212512,0.0315609611570835,0.0853874906897544,0.1293153613805771,0.0095814997330307,0.0100015057250857,0.0105624124407768,0.0949249565601348,0.0057553797960281,0.025591917335987,0.0622542575001716,0.0863594114780426,0.0080755623057484,0.0074793519452214,0.007662596181035,0.0698695629835128,0.0051096254028379,0.0235973540693521,0.0552058219909668,0.0604752302169799,0.0074784327298402,0.008115897886455,0.0058019803836941,0.0553333945572376,0.0048114033415913,0.0230587776750326,0.0483949184417724,0.0437179170548915,0.0069387122057378,0.0081243263557553,0.0043715834617614,0.0341763421893119,0.0029065362177789,0.0197635944932699,0.0346766635775566,0.0222732331603765,0.0082695325836539,0.0058969398960471,0.0021255912724882,0.0209773536771535,0.0026247936766594,0.0155409760773181,0.0233476068824529,0.0102308187633752,0.0057358145713806,0.004262045957148,0.0007359133451245,0.0119735309854149,0.0017029532464221,0.0121359564363956,0.0145361330360174,0.0040315841324627,0.0049664936959743,0.0035132728517055,0.0002175720146624,0.0011049339082092,0.0001501213264418,0.0021739325020462,0.0012983561027795,0.0002369664580328,0.0013629023451358,0.000126733619254,2.9040806111879647e-05,1
members/member_17.png,0.076643630862236,0.1358807981014251,0.0068044466897845,0.0354490205645561,0.0952019691467285,0.1135849729180336,0.009034089744091,0.0094016818329691,0.0097067328169941,0.076643630862236,0.0050568901933729,0.0336578041315078,0.0647991597652435,0.0601564608514308,0.0098911924287676,0.0073147458024322,0.0059524257667362,0.0520239546895027,0.0038510966114699,0.0297334715723991,0.0476327612996101,0.0338356979191303,0.008989711292088,0.0060791461728513,0.0028796433471143,0.0376868471503257,0.0036911752540618,0.0293333623558282,0.0384834632277488,0.0207248255610466,0.0077771502546966,0.0052705877460539,0.0018392140045762,0.0224199872463941,0.0028969175182282,0.0239343587309122,0.02445675060153,0.0091428412124514,0.0079246358945965,0.0044730058871209,0.0009538009762763,0.0124685429036617,0.0011848489521071,0.0172377079725265,0.0138622997328639,0.0038196432869881,0.0045325863175094,0.0027864770963788,0.0002795167674776,0.0069214338436722,0.0012290498707443,0.0110110882669687,0.0074876463040709,0.001450587529689,0.0036181050818413,0.0018386520678177,7.500729407183826e-05,0.0005947838071733,0.0001106896961573,0.0015335072530433,0.0004833178245462,0.0001228566688951,0.0008267089142464,5.5029100622050464e-05,3.8956924981903285e-05,1
members/member_18.png,0.0704237669706344,0.115002728998661,0.0071329651400446,0.0230303946882486,0.0551447533071041,0.1049481704831123,0.0085135269910097,0.0079925451427698,0.0107478005811572,0.0704237669706344,0.0049868230707943,0.0206201169639825,0.0419414602220058,0.06333489716053,0.006151323672384,0.005865893792361,0.0053281239233911,0.0480009764432907,0.0047754230909049,0.018140822649002,0.0346370227634906,0.040277175605297,0.0079876901581883,0.0056244097650051,0.0047309286892414,0.0363151580095291,0.003465031273663,0.0172302480787038,0.0291336886584758,0.0271202698349952,0.0068238382227718,0.0058071012608706,0.002684675855562,0.0218858197331428,0.0023783820215612,0.0153353344649076,0.021188635379076,0.0132756792008876,0.0059338109567761,0.0046686464920639,0.0017403260571882,0.014153815805912,0.002374256728217,0.0125034656375646,0.0153331272304058,0.0065874624997377,0.0048565962351858,0.0034532770514488,0.0006785216392017,0.0099254641681909,0.0018775120843201,0.0104255648329854,0.0105013903230428,0.0028318359982222,0.0030492004007101,0.0021884103771299,0.0001823550992412,0.0012741446262225,0.0002163674653274,0.0034241476096212,0.0009137220913544,0.0001850671687861,0.0016454672440886,5.0997259677387774e-05,5.6029221013886854e-05,1
members/member_19.png,0.0976326838135719,0.1617804765701294,0.0067455959506332,0.0346581228077411,0.1106623858213424,0.1379413306713104,0.0100934151560068,0.0134805887937545,0.007127895951271,0.0976326838135719,0.0061354194767773,0.0303099043667316,0.0774052813649177,0.0776745826005935,0.0089966412633657,0.0093830144032835,0.0063939536921679,0.0712861344218254,0.0048823831602931,0.0265078265219926,0.0640950500965118,0.0523808449506759,0.0109149226918816,0.0089152231812477,0.0053707952611148,0.0560393035411834,0.0040436452254652,0.0239511970430612,0.0518364384770393,0.0386771969497203,0.0085611306130886,0.0072506954893469,0.0038294089026749,0.0339629426598548,0.0028487879317253,0.0249222088605165,0.035409178584814,0.020312225446105,0.0100161470472812,0.0052505931816995,0.0022847061045467,0.0198881793767213,0.0018983136396855,0.0200324580073356,0.0213713571429252,0.0101570459082722,0.0073115145787596,0.0027403449639678,0.000688117055688,0.0104459766298532,0.0014458895893767,0.0152438906952738,0.0105782262980937,0.0041174180805683,0.0055980021134018,0.0014031975297257,0.0002139488206012,0.0008945351582951,0.0001432481076335,0.0024596636649221,0.0006114860880188,0.000253164616879,0.0008741525816731,5.0582533731358126e-05,4.926586552755907e-05,1
members/member_20.png,0.1034553050994873,0.164748728275299,0.0080199325457215,0.0327106565237045,0.090260773897171,0.1304490566253662,0.0085504930466413,0.0108011281117796,0.0093215964734554,0.1034553050994873,0.0058332476764917,0.0286649037152528,0.0644597932696342,0.0795723646879196,0.0071298792026937,0.0088705169036984,0.0085121346637606,0.0760245099663734,0.005025521852076,0.0260925907641649,0.0529819689691066,0.0609576851129531,0.0075736842118203,0.0076219355687499,0.0073112403042614,0.056458543986082,0.003196753328666,0.0221272036433219,0.0441594943404197,0.0463406071066856,0.006922130472958,0.006851480808109,0.0044408454559743,0.0297158453613519,0.0020825557876378,0.0181139186024665,0.0276517532765865,0.0216790083795785,0.0067061446607112,0.0052507668733596,0.0015595259610563,0.0148644540458917,0.0013597551733255,0.0116071263328194,0.0151866506785154,0.009079379029572,0.0041087730787694,0.002823321847245,0.0004872462304774,0.0067307124845683,0.0006556792068295,0.0089010708034038,0.0068262135609984,0.0034036708530038,0.0047188336029648,0.0008080406114459,0.0001144861016655,0.0006621474749408,0.0002134633832611,0.0029124820139259,0.0003333533823024,0.0001999736268771,0.0020429212599992,4.5635435526492074e-05,5.6614127970533445e-05,1
